ab_count,ab_id,ab_total,ax,ay,az,balls,batter_id,dateStamp,des,ftime,gid,id,inning,mlbam_pitch_name,norm_ht,p_throws,park_sv_id,pdes,pfx_x,pfx_xDataFile,pfx_z,pfx_zDataFile,pitch_con,pitch_count,pitcher_id,pitcher_team,play_guid,px,pxold,pz,pzold,result not valid,sb,spin,stand,start_speed,strikes,sz_bot,sz_top,tstart,type,uncorrected_pfx_x,uncorrected_pfx_z,vx0,vy0,vystart,vz0,x0,y0,z0,zone_location
3.0,28.0,3.0,-14.7419995804,25.9669995117,-24.0550003052,0.0,434939.0,2008-04-17,Ground Out,0.335254839875,gid_2008_04_17_detmlb_clemlb_1/,223.0,3.0,CH,0.424161,R,080417_201210cle,"In play, out(s)",-9.94163369615,-9.947,5.47862104277,5.369,1.33374,52.0,434378.0,det,,-1.07435413061,-1.133,2.79108137718,2.811,,2.0,241.398,R,83.81,2.0,1.75,3.24,0.0829760646791,X,-9.94163369615,5.47862104277,7.61155923938,-122.657128805,-119.439362278,-2.3031530662,-3.01527311182,55.0,6.38445478608,10.0
1.0,29.0,6.0,-9.13300032806,33.9310002136,-9.48799991608,0.0,429711.0,2008-04-17,Single,0.301810264207,gid_2008_04_17_detmlb_clemlb_1/,227.0,3.0,FA,0.509524,R,080417_201254cle,Called Strike,-4.99151907024,-4.921,12.4014623424,12.46,1.32176,53.0,434378.0,det,,-0.802199408784,-0.85,2.80530067675,2.828,,0.0,201.45,R,93.46,0.0,1.56,3.24,0.0745023078263,S,-4.99151907024,12.4014623424,6.4114976664,-136.734442802,-132.960061079,-7.11846151621,-2.67136208324,55.0,6.55489598937,10.0
2.0,29.0,6.0,-15.5799998779,29.6789994049,-15.5170001984,0.0,429711.0,2008-04-17,Single,0.296974221479,gid_2008_04_17_detmlb_clemlb_1/,228.0,3.0,FA,1.67857,R,080417_201312cle,Ball,-8.24434591047,-8.238,8.81689929404,8.807,1.41336,54.0,434378.0,det,,0.0775423754672,0.033,3.78400978097,3.81,,1.0,222.935,R,94.09,1.0,1.56,3.24,0.0738420363017,B,-8.24434591047,8.81689929404,9.8093590559,-137.602686968,-134.328438831,-3.42293965982,-2.62547874549,55.0,6.46519403633,2.0
3.0,29.0,6.0,-20.1270007629,35.3030018616,-15.3219995499,1.0,429711.0,2008-04-17,Single,0.301815935091,gid_2008_04_17_detmlb_clemlb_1/,229.0,3.0,FA,0.308333,R,080417_201333cle,Foul,-11.0005562163,-11.047,9.21331415809,9.21,0.877852,55.0,434378.0,det,,-0.0155720747077,-0.063,2.64186806975,2.659,,11.0,230.036,R,93.86,1.0,1.56,3.24,0.0743619368113,S,-11.0005562163,9.21331415809,10.9415936261,-137.083749404,-133.164801261,-6.38749480713,-2.81746109542,55.0,6.58437110132,12.0
4.0,29.0,6.0,2.36200003433,22.9989990997,-32.3810005188,1.0,429711.0,2008-04-17,Single,0.331708319464,gid_2008_04_17_detmlb_clemlb_1/,230.0,3.0,SL,0.641667,R,080417_201359cle,Foul,1.55935098187,1.796,-0.133357198454,-0.358,0.786215,56.0,434378.0,det,,0.677041607135,0.65,2.92579261611,2.939,,12.0,80.2609,R,83.98,2.0,1.56,3.24,0.0825891608427,S,1.55935098187,-0.133357198454,7.10459208755,-122.969730036,-120.131530133,-0.250330464492,-2.8009499695,55.0,6.39319052509,8.0
5.0,29.0,6.0,-13.6319999237,24.8790001678,-21.0119991302,1.0,429711.0,2008-04-17,Single,0.32737418718,gid_2008_04_17_detmlb_clemlb_1/,231.0,3.0,CH,-0.984524,R,080417_201424cle,Foul,-8.7659641798,-8.751,7.18086342194,7.115,1.22771,57.0,434378.0,det,,0.302709059668,0.258,1.5615262909,1.573,,12.0,230.676,R,85.56,2.0,1.56,3.24,0.08133971223,S,-8.7659641798,7.18086342194,10.0856779743,-124.952538677,-121.929352154,-5.84882421397,-2.85119923849,55.0,6.30393926981,23.0
6.0,29.0,6.0,-15.3640002747,31.7880005646,-15.0369997025,1.0,429711.0,2008-04-17,Single,0.299082589024,gid_2008_04_17_detmlb_clemlb_1/,232.0,3.0,FA,-0.413095,R,080417_201450cle,"In play, no out",-8.2458953654,-8.24,9.20015219216,9.197,1.31353,58.0,434378.0,det,,0.884674857712,0.848,2.04115010877,2.053,,12.0,221.706,R,94.11,2.0,1.56,3.24,0.0741085945269,X,-8.2458953654,9.20015219216,11.9919750548,-137.277720816,-133.759233758,-7.79898533962,-2.73935771394,55.0,6.49932560205,19.0
1.0,30.0,2.0,-13.7729997177,33.1790013123,-12.9130001068,0.0,346859.0,2008-04-17,Single,0.30151541941,gid_2008_04_17_detmlb_clemlb_1/,236.0,3.0,FA,-0.0751515,R,080417_201556cle,Ball,-7.51274836139,-7.491,10.5090112608,10.53,1.16121,59.0,434378.0,det,,-0.45560214916,-0.502,2.2663247926,2.283,,0.0,215.293,R,93.51,0.0,1.52,3.17,0.0745140648333,B,-7.51274836139,10.5090112608,8.66017908828,-136.658382574,-132.966700675,-7.56142703757,-2.85697356507,55.0,6.48761479416,16.0
2.0,30.0,2.0,-10.895000412,31.9739994812,-9.22599983215,1.0,346859.0,2008-04-17,Single,0.302559928523,gid_2008_04_17_detmlb_clemlb_1/,237.0,3.0,FA,-1.28727,R,080417_201533cle,"In play, no out",-5.98413412774,-5.932,12.6070515323,12.668,1.19089,60.0,434378.0,det,,0.638337481988,0.603,1.27159947986,1.283,,10.0,204.985,R,93.26,0.0,1.52,3.17,0.0748744047666,X,-5.98413412774,12.6070515323,10.728491554,-135.935212356,-132.359971192,-10.6631660445,-2.87190521385,55.0,6.48222222941,23.0
1.0,31.0,3.0,-21.3640002747,32.4450001526,-13.9870004654,0.0,232694.0,2008-04-17,Fly Out,0.300707282053,gid_2008_04_17_detmlb_clemlb_1/,242.0,3.0,FA,-1.09773,R,080417_201649cle,Ball,-11.5910216184,-11.648,9.87005510097,9.879,0.885067,61.0,434378.0,det,,-0.510613053073,-0.563,1.45498083485,1.464,,0.0,229.561,R,93.74,0.0,1.55,3.31,0.0744081281928,B,-11.5910216184,9.87005510097,10.2893079736,-136.792114876,-133.186833763,-9.17151460006,-2.93634093557,55.0,6.41812667946,21.0
2.0,31.0,3.0,-13.2779998322,26.513000946,-19.158000946,1.0,232694.0,2008-04-17,Fly Out,0.3333158221,gid_2008_04_17_detmlb_clemlb_1/,243.0,3.0,CH,0.435227,R,080417_201714cle,Called Strike,-8.85106985593,-8.834,8.67975400493,8.641,1.37325,62.0,434378.0,det,,-0.774592199919,-0.831,2.788056951,2.813,,10.0,225.445,R,84.35,0.0,1.55,3.31,0.0824620929915,S,-8.85106985593,8.67975400493,7.45519406159,-123.439638409,-120.174682451,-3.48258791193,-2.79431402356,55.0,6.37353787007,10.0
3.0,31.0,3.0,5.36000017929,23.7559990692,-28.25,1.0,232694.0,2008-04-17,Fly Out,0.341968644865,gid_2008_04_17_detmlb_clemlb_1/,244.0,3.0,SL,-0.586364,R,080417_201738cle,"In play, out(s)",3.76087266471,4.06,2.75680376966,2.581,0.765214,63.0,434378.0,det,,0.0305693070542,0.001,1.90540646451,1.914,,11.0,122.996,R,81.84,1.0,1.55,3.31,0.0848201561038,X,3.76087266471,2.75680376966,4.74154683961,-119.898794959,-116.889011718,-3.02001558594,-2.78025451878,55.0,6.42323400837,17.0
2.0,35.0,5.0,-17.6700000305,32.652000885,-17.6340007782,0.0,429713.0,2008-04-17,Pop Out,0.302972808425,gid_2008_04_17_detmlb_clemlb_1/,277.0,4.0,FA,1.4,R,080417_202947cle,Ball,-9.73184326761,-9.752,8.01073302261,7.982,1.1715,64.0,434378.0,det,,-1.86902009068,-1.931,3.53730946259,3.562,,1.0,230.533,L,92.81,1.0,1.63,3.24,0.07489612806,B,-9.73184326761,8.01073302261,6.17978059521,-135.947263325,-132.295496443,-3.32554949767,-2.91224102289,55.0,6.43388860529,0.0
3.0,35.0,5.0,-13.9009999771,31.9000000763,-14.388999939,1.0,429713.0,2008-04-17,Pop Out,0.307695106834,gid_2008_04_17_detmlb_clemlb_1/,278.0,4.0,FA,1.43975,R,080417_203002cle,Ball,-7.89656969407,-7.878,10.1057460306,10.116,1.3261,65.0,434378.0,det,,-1.04145151119,-1.096,3.5659690089,3.594,,11.0,217.768,L,91.48,1.0,1.63,3.24,0.0760368285121,B,-7.89656969407,10.1057460306,7.12231560082,-133.924318745,-130.302429559,-4.10338360316,-2.8083260441,55.0,6.57100337523,0.0
4.0,35.0,5.0,-12.6330003281,33.7459988403,-14.8959999084,2.0,429713.0,2008-04-17,Pop Out,0.30213367431,gid_2008_04_17_detmlb_clemlb_1/,279.0,4.0,FA,-0.453416,R,080417_203018cle,Foul,-6.9192022023,-6.886,9.4660467973,9.467,1.136,66.0,434378.0,det,,-0.373307600902,-0.421,2.05789816026,2.07,,21.0,215.883,L,93.42,1.0,1.63,3.24,0.0745938109251,S,-6.9192022023,9.4660467973,7.86565805588,-136.559222723,-132.800758075,-7.8271056336,-2.54576384586,55.0,6.56796709687,16.0
5.0,35.0,5.0,-13.3409995575,27.1719994354,-21.4370002747,2.0,429713.0,2008-04-17,Pop Out,0.329333418442,gid_2008_04_17_detmlb_clemlb_1/,280.0,4.0,CH,0.495652,R,080417_203041cle,"In play, out(s)",-8.68182893529,-8.664,6.99049599967,6.92,1.28667,67.0,434378.0,det,,-0.686354984212,-0.74,2.81033859505,2.834,,22.0,231.171,L,85.38,2.0,1.63,3.24,0.081474968864,X,-8.68182893529,6.99049599967,7.88125647718,-124.936210738,-121.630163901,-2.96931579153,-2.88401822362,55.0,6.32967327716,11.0
1.0,36.0,7.0,-14.1319999237,33.1079983521,-9.64599990845,0.0,425206.0,2008-04-17,Line Out,0.300411509786,gid_2008_04_17_detmlb_clemlb_1/,284.0,4.0,FA,0.789362,R,080417_203120cle,Called Strike,-7.65222996004,-7.634,12.2012241241,12.256,1.24296,68.0,434378.0,det,,-0.120396452191,-0.166,3.1568160078,3.182,,0.0,211.802,R,93.76,0.0,1.5,3.38,0.0742735272161,S,-7.65222996004,12.2012241241,8.93175602317,-137.07997949,-133.407948887,-6.42059819788,-2.5987496041,55.0,6.61370626791,7.0
2.0,36.0,7.0,5.92800001907,25.4669995117,-30.843000412,0.0,425206.0,2008-04-17,Line Out,0.341133091785,gid_2008_04_17_detmlb_clemlb_1/,285.0,4.0,SL,-0.648936,R,080417_203137cle,Ball,4.13911170882,4.445,0.932835951405,0.718,0.742619,69.0,434378.0,det,,1.19430952132,1.179,1.82648167684,1.83,,1.0,99.8487,R,82.44,1.0,1.5,3.38,0.0843727779294,B,4.13911170882,0.932835951405,7.44925894189,-120.65601252,-117.447279116,-2.7242229159,-2.93219527167,55.0,6.46410767396,19.0
3.0,36.0,7.0,6.65800003815,21.5219998169,-35.15599823,1.0,425206.0,2008-04-17,Line Out,0.348850875907,gid_2008_04_17_detmlb_clemlb_1/,286.0,4.0,CU,-0.355319,R,080417_203155cle,Called Strike,4.86154913215,5.195,-2.1737493359,-2.467,0.886074,70.0,434378.0,det,,-0.517387067977,-0.551,2.10367694006,2.106,,11.0,65.0787,R,79.9,1.0,1.5,3.38,0.0867388424034,S,4.86154913215,-2.1737493359,3.3166973674,-117.144241414,-114.355206711,-0.734526883119,-2.86623698356,55.0,6.47875253296,16.0
4.0,36.0,7.0,6.33600001144,26.2719998169,-35.9430007935,1.0,425206.0,2008-04-17,Line Out,0.339975957581,gid_2008_04_17_detmlb_clemlb_1/,287.0,4.0,CU,-1.50957,R,080417_203216cle,Foul,4.39402811223,4.704,-2.61034174101,-2.9,0.671605,71.0,434378.0,det,,0.965659775171,0.946,1.02959942617,1.021,,12.0,58.7912,R,82.82,2.0,1.5,3.38,0.083992907072,S,4.39402811223,-2.61034174101,6.60654242968,-121.249274854,-117.954341413,-3.2711240673,-2.79510038146,55.0,6.4443378119,24.0
5.0,36.0,7.0,-10.6999997635,25.1649994659,-21.1679992676,1.0,425206.0,2008-04-17,Line Out,0.335531702626,gid_2008_04_17_detmlb_clemlb_1/,288.0,4.0,CH,0.0819149,R,080417_203246cle,Foul,-7.22773364684,-7.174,7.43781142413,7.37,1.32487,72.0,434378.0,det,,-1.29609175125,-1.355,2.49549695253,2.517,,12.0,224.007,R,83.53,2.0,1.5,3.38,0.083153359967,S,-7.22773364684,7.43781142413,5.72416386477,-122.338855466,-119.213445436,-3.31619443266,-2.79692647559,55.0,6.25693701471,10.0
6.0,36.0,7.0,-16.0889997025,34.0470013428,-12.2019996643,1.0,425206.0,2008-04-17,Line Out,0.293203755565,gid_2008_04_17_detmlb_clemlb_1/,289.0,4.0,FA,0.27766,R,080417_203313cle,Foul,-8.29887745334,-8.297,10.3043496014,10.326,1.31499,73.0,434378.0,det,,0.342817319291,0.302,2.68315644778,2.701,,12.0,218.65,R,96.04,2.0,1.5,3.38,0.0725590496452,S,-8.29887745334,10.3043496014,10.8559917766,-140.272887716,-136.583575103,-6.97416392062,-2.71933794332,55.0,6.46749677713,13.0
7.0,36.0,7.0,-13.194999649,32.8509983826,-12.6560001373,1.0,425206.0,2008-04-17,Line Out,0.295609703468,gid_2008_04_17_detmlb_clemlb_1/,290.0,4.0,FA,-0.42234,R,080417_203338cle,"In play, out(s)",-6.91827792841,-6.889,10.2361153951,10.255,1.17617,74.0,434378.0,det,,-0.185858974177,-0.23,2.02996654499,2.043,,12.0,213.76,R,95.11,2.0,1.5,3.38,0.0732174991478,X,-6.91827792841,10.2361153951,8.89978191801,-138.969028759,-135.376737303,-8.18969397671,-2.70796677698,55.0,6.38418504339,17.0
1.0,37.0,5.0,-15.1149997253,23.8060002136,-23.1749992371,0.0,400098.0,2008-04-17,Fly Out,0.33334829325,gid_2008_04_17_detmlb_clemlb_1/,294.0,4.0,CH,-0.347712,R,080417_203419cle,Ball,-10.0775709804,-10.086,6.0032059838,5.906,1.39592,75.0,434378.0,det,,-1.68989735359,-1.755,2.29041017206,2.309,,0.0,239.417,L,83.77,0.0,1.81,3.34,0.0828508487672,B,-10.0775709804,6.0032059838,6.20059439293,-122.659278565,-119.712650174,-3.31254310899,-2.94510632552,55.0,6.22597677967,15.0
2.0,37.0,5.0,-13.065999939,25.0429997253,-21.6259994507,1.0,400098.0,2008-04-17,Fly Out,0.337924834275,gid_2008_04_17_detmlb_clemlb_1/,295.0,4.0,CH,0.373856,R,080417_203439cle,Ball,-8.95228956518,-8.934,7.23048500997,7.156,1.38666,76.0,434378.0,det,,-1.38988631075,-1.452,2.83625724946,2.861,,10.0,231.084,L,82.99,0.0,1.81,3.34,0.0837122751185,B,-8.95228956518,7.23048500997,6.2308179941,-121.539641046,-118.40859071,-2.52052849916,-2.87427306863,55.0,6.32059183826,10.0
3.0,37.0,5.0,-14.8079995651,33.9230007935,-13.954000473,2.0,400098.0,2008-04-17,Fly Out,0.295332672089,gid_2008_04_17_detmlb_clemlb_1/,296.0,4.0,FA,0.329412,R,080417_203456cle,Ball,-7.74944558266,-7.736,9.53765844314,9.544,1.26245,77.0,434378.0,det,,-1.83099149036,-1.89,2.80867437487,2.827,,20.0,218.886,L,95.17,0.0,1.81,3.34,0.0730503083964,B,-7.74944558266,9.53765844314,5.10165142988,-139.353522917,-135.652918603,-6.16012520368,-2.68323764907,55.0,6.44106001847,10.0
4.0,37.0,5.0,-18.4899997253,29.3850006866,-15.0069999695,3.0,400098.0,2008-04-17,Fly Out,0.307281376712,gid_2008_04_17_detmlb_clemlb_1/,297.0,4.0,FA,-0.814379,R,080417_203518cle,Called Strike,-10.4751592703,-10.507,9.72847149712,9.73,1.16716,78.0,434378.0,det,,-0.666915903418,-0.722,1.93843859921,1.952,,30.0,227.052,L,91.32,0.0,1.81,3.34,0.0762205988278,S,-10.4751592703,9.72847149712,8.90378815969,-133.423773461,-130.078258384,-7.62827869216,-2.77696278329,55.0,6.48168124418,16.0
5.0,37.0,5.0,-16.034000351,29.5599999237,-16.0990009308,3.0,400098.0,2008-04-17,Fly Out,0.307482082455,gid_2008_04_17_detmlb_clemlb_1/,298.0,4.0,FA,0.509804,R,080417_203539cle,"In play, out(s)",-9.09562960516,-9.1,9.12172336183,9.112,1.33927,79.0,434378.0,det,,-1.27200664194,-1.33,2.94330987446,2.965,,31.0,224.808,L,91.13,1.0,1.81,3.34,0.0762467803351,X,-9.09562960516,9.12172336183,6.83052465474,-133.392653765,-130.026151527,-4.95902874937,-2.72674470721,55.0,6.46206403772,5.0
1.0,41.0,5.0,-13.256000473,30.323000412,-14.0749998093,0.0,400121.0,2008-04-17,Single,0.31367429003,gid_2008_04_17_detmlb_clemlb_1/,323.0,5.0,CH,-0.898013,R,080417_204414cle,Called Strike,-7.82567141339,-7.801,10.6876849506,10.705,0.75,80.0,434378.0,det,,-0.217165120371,-0.264,1.73208389298,1.747,,0.0,215.943,L,89.88,0.0,1.67,3.18,0.0775577892019,S,-7.82567141339,10.6876849506,8.99914623788,-131.272100579,-127.760222206,-7.94952036063,-2.85958703453,55.0,6.44443219019,22.0
2.0,41.0,5.0,-17.0799998779,31.5390000153,-13.9960002899,0.0,400121.0,2008-04-17,Single,0.308464704127,gid_2008_04_17_detmlb_clemlb_1/,324.0,5.0,FA,-1.23841,R,080417_204429cle,Ball,-9.7510204743,-9.769,10.3807262134,10.395,1.05673,81.0,434378.0,det,,-0.945804783313,-0.999,1.47931051596,1.49,,1.0,223.078,L,91.43,1.0,1.67,3.18,0.0762493896687,B,-9.7510204743,10.3807262134,8.50837521001,-133.537180797,-129.946175991,-8.73761324668,-3.01591853975,55.0,6.41751827491,20.0
3.0,41.0,5.0,-15.5190000076,30.9769997406,-16.091999054,1.0,400121.0,2008-04-17,Single,0.309148764101,gid_2008_04_17_detmlb_clemlb_1/,325.0,5.0,FA,-1.2649,R,080417_204443cle,Ball,-8.89918044773,-8.9,9.22489362789,9.216,1.24546,82.0,434378.0,det,,1.04414771746,1.007,1.460365216,1.47,,11.0,223.842,L,91.33,1.0,1.67,3.18,0.0764656596026,B,-8.89918044773,9.22489362789,12.2784182974,-133.130533289,-129.593321207,-8.34296652242,-2.76313306408,55.0,6.43416856641,24.0
4.0,41.0,5.0,-15.9829997559,34.2999996948,-9.45199966431,2.0,400121.0,2008-04-17,Single,0.306655677002,gid_2008_04_17_detmlb_clemlb_1/,326.0,5.0,FA,-1.82781,R,080417_204501cle,Ball,-9.0180276232,-9.023,12.8231696146,12.888,0.765327,83.0,434378.0,det,,-0.102469339184,-0.149,1.03492628099,1.045,,21.0,214.879,L,92.55,1.0,1.67,3.18,0.0755432855523,B,-9.0180276232,12.8231696146,9.80201090969,-134.946917085,-131.078871066,-10.9531237531,-2.80783113625,55.0,6.46030958561,22.0
5.0,41.0,5.0,-15.3599996109,31.1570000458,-12.75,3.0,400121.0,2008-04-17,Single,0.30741156965,gid_2008_04_17_detmlb_clemlb_1/,327.0,5.0,FA,-0.0675497,R,080417_204517cle,"In play, no out",-8.70929240931,-8.707,11.0164613611,11.044,1.28711,84.0,434378.0,det,,-0.528906799165,-0.579,2.35553937543,2.374,,31.0,218.117,L,91.58,1.0,1.67,3.18,0.0760547774866,X,-8.70929240931,11.0164613611,8.71634498479,-133.83808578,-130.299359952,-7.22258891634,-2.83724578519,55.0,6.52598493238,11.0
1.0,42.0,5.0,-17.7070006866,29.3020005035,-18.9500007629,0.0,425509.0,2008-04-17,Strikeout,0.30495114558,gid_2008_04_17_detmlb_clemlb_1/,331.0,5.0,FA,-0.269182,R,080417_204605cle,Swinging Strike,-9.87999654798,-9.901,7.38140067358,7.338,1.38139,85.0,434378.0,det,,-0.112412258934,-0.159,2.22846605039,2.241,,0.0,233.28,R,91.93,0.0,1.66,3.25,0.0757002715093,S,-9.87999654798,7.38140067358,10.3149109954,-134.304354378,-130.990837808,-6.02662427329,-2.87721344427,55.0,6.40352335415,17.0
2.0,42.0,5.0,-13.020000412,22.1819996643,-23.0380001068,0.0,425509.0,2008-04-17,Strikeout,0.3440363891,gid_2008_04_17_detmlb_clemlb_1/,332.0,5.0,CH,-0.0490566,R,080417_204644cle,Swinging Strike,-9.24636450495,-9.229,6.4916293608,6.395,1.32425,86.0,434378.0,det,,-0.46634058516,-0.519,2.39711270403,2.416,,1.0,235.04,R,81.24,1.0,1.66,3.25,0.0855334327273,S,-9.24636450495,6.4916293608,8.66515336616,-118.799288344,-115.964696875,-3.2175412361,-3.10551842176,55.0,6.47952225894,11.0
3.0,42.0,5.0,-15.7499999542,32.2360005188,-17.2460002899,0.0,425509.0,2008-04-17,Strikeout,0.301420003746,gid_2008_04_17_detmlb_clemlb_1/,333.0,5.0,FA,1.71195,R,080417_204712cle,Foul,-8.58570473823,-8.585,8.14033820568,8.116,1.24668,87.0,434378.0,det,,-0.182770397572,-0.23,3.78922219613,3.816,,2.0,226.442,R,93.28,2.0,1.66,3.25,0.0745902653616,S,-8.58570473823,8.14033820568,9.3736356855,-136.454355745,-132.863505848,-2.98130794089,-2.7103052166,55.0,6.48939778451,2.0
4.0,42.0,5.0,8.02799992371,22.4109997559,-38.6170005798,0.0,425509.0,2008-04-17,Strikeout,0.349777661934,gid_2008_04_17_detmlb_clemlb_1/,334.0,5.0,CU,-1.99623,R,080417_204738cle,Ball In Dirt,5.89308561917,6.251,-4.72592040281,-5.078,0.926907,88.0,434378.0,det,,1.83837325167,1.83,0.881073662806,0.868,,2.0,51.1991,R,80.05,2.0,1.66,3.25,0.0868053299933,B,5.89308561917,-4.72592040281,7.75590353268,-117.133578038,-114.227602231,-2.28379576071,-2.80280830895,55.0,6.41436084638,24.0
5.0,42.0,5.0,3.74499993134,22.4730000305,-33.5699996948,1.0,425509.0,2008-04-17,Strikeout,0.339428358602,gid_2008_04_17_detmlb_clemlb_1/,335.0,5.0,SL,1.40126,R,080417_204808cle,Swinging Strike,2.58880484324,2.858,-0.961555891302,-1.214,0.568713,89.0,434378.0,det,,-0.257139949063,-0.291,3.549491839,3.569,,12.0,67.8562,R,82.11,2.0,1.66,3.25,0.0844350354152,S,2.58880484324,-0.961555891302,4.69076522109,-120.320536265,-117.48549462,1.99747993626,-2.84694910992,55.0,6.25788155324,1.0
1.0,43.0,4.0,-12.4040002365,31.3860001373,-14.6020002365,0.0,434939.0,2008-04-17,Home Run,0.304290814463,gid_2008_04_17_detmlb_clemlb_1/,339.0,5.0,FA,1.2349,R,080417_204849cle,Foul,-6.89113410364,-6.855,9.76503226382,9.77,1.29726,90.0,434378.0,det,,-0.493045007009,-0.54,3.3883880109,3.415,,0.0,214.912,R,92.33,0.0,1.75,3.24,0.075326785994,S,-6.89113410364,9.76503226382,8.22604576424,-135.10359377,-131.572797513,-4.32925684131,-2.84418656978,55.0,6.46100150786,6.0
2.0,43.0,4.0,-12.7349996109,23.9079994965,-23.4099998474,0.0,434939.0,2008-04-17,Home Run,0.338337857261,gid_2008_04_17_detmlb_clemlb_1/,340.0,5.0,CH,-1.32752,R,080417_204936cle,Foul,-8.74684388992,-8.723,6.02285651738,5.922,1.32677,91.0,434378.0,det,,0.034504992327,-0.015,1.49434926432,1.506,,1.0,235.58,R,82.85,1.0,1.75,3.24,0.0839727963306,S,-8.74684388992,6.02285651738,9.08604768383,-121.08132474,-118.082374704,-4.80032065236,-2.80979896144,55.0,6.23816605084,22.0
3.0,43.0,4.0,-17.9109992523,29.2309994507,-17.3309993744,0.0,434939.0,2008-04-17,Home Run,0.300969822314,gid_2008_04_17_detmlb_clemlb_1/,341.0,5.0,FA,-0.672483,R,080417_205006cle,Ball,-9.73457442623,-9.755,8.06984385039,8.043,1.46557,92.0,434378.0,det,,1.05923478704,1.023,1.98280864408,1.994,,2.0,230.331,R,93.19,2.0,1.75,3.24,0.0748006056989,B,-9.73457442623,8.06984385039,13.2167912711,-135.862058476,-132.595508785,-6.99363849031,-2.87011960974,55.0,6.34523764072,19.0
4.0,43.0,4.0,-11.6999997635,23.6530003357,-22.6539993286,1.0,434939.0,2008-04-17,Home Run,0.342029478946,gid_2008_04_17_detmlb_clemlb_1/,342.0,5.0,CH,-0.757047,R,080417_205028cle,"In play, run(s)",-8.21228817965,-8.175,6.6856454706,6.596,1.34214,93.0,434378.0,det,,-0.544411355714,-0.597,1.91503622335,1.931,,12.0,230.859,R,81.94,2.0,1.75,3.24,0.0848496483659,X,-8.21228817965,6.6856454706,7.976136587,-119.849873365,-116.852052337,-3.89997789406,-2.99787010353,55.0,6.23225629122,16.0
1.0,44.0,2.0,-15.8699998398,31.3570008087,-15.4720001221,0.0,429711.0,2008-04-17,Fly Out,0.301064205049,gid_2008_04_17_detmlb_clemlb_1/,349.0,5.0,FA,0.945238,R,080417_205119cle,Foul,-8.63070791547,-8.63,9.08590028645,9.079,1.31256,94.0,434378.0,det,,-0.0855830464872,-0.13,3.1719749418,3.194,,0.0,223.395,R,93.3,0.0,1.56,3.24,0.0746010542254,S,-8.63070791547,9.08590028645,10.1653436456,-136.370581537,-132.87673041,-4.79231056289,-2.92853677706,55.0,6.46494441262,7.0
2.0,44.0,2.0,-13.1420001526,31.4359993744,-16.8439998627,0.0,429711.0,2008-04-17,Fly Out,0.298636299074,gid_2008_04_17_detmlb_clemlb_1/,350.0,5.0,FA,0.484524,R,080417_205142cle,"In play, out(s)",-7.0323083939,-7.002,8.20578670934,8.184,1.17616,95.0,434378.0,det,,-0.266471218537,-0.312,2.78947157137,2.807,,1.0,220.388,R,93.93,1.0,1.56,3.24,0.0740432602369,X,-7.0323083939,8.20578670934,8.80435519201,-137.369016271,-133.892369648,-5.43733197278,-2.76903076011,55.0,6.4249925182,11.0
1.0,45.0,1.0,-11.3470000763,33.6880001831,-15.359000206,0.0,346859.0,2008-04-17,Hit By Pitch,0.296664356503,gid_2008_04_17_detmlb_clemlb_1/,354.0,5.0,FA,2.36848,R,080417_205221cle,Hit By Pitch,-5.99187918752,-5.944,8.88194289434,8.875,1.33518,96.0,434378.0,det,,-2.99715649657,-3.063,4.26787937927,4.299,,0.0,213.665,R,94.62,0.0,1.52,3.17,0.0733729008187,B,-5.99187918752,8.88194289434,1.882719359,-138.745374089,-135.05420699,-2.06706099937,-2.82571422717,55.0,6.37488164749,0.0
1.0,46.0,2.0,-21.7870006104,33.6339993286,-12.5450000763,0.0,232694.0,2008-04-17,Force Out,0.292843248564,gid_2008_04_17_detmlb_clemlb_1/,358.0,5.0,FA,-1.13409,R,080417_205321cle,Swinging Strike,-11.2103488593,-11.264,10.1025374068,10.121,1.26172,97.0,434378.0,det,,-0.201342733139,-0.251,1.42425180245,1.432,,0.0,227.929,R,96.19,0.0,1.55,3.31,0.0725171136446,S,-11.2103488593,10.1025374068,10.7446679096,-140.32162688,-136.678963233,-9.79706611238,-2.75855703572,55.0,6.36362954081,22.0
2.0,46.0,2.0,4.690000103,22.7069992828,-36.8670005798,0.0,232694.0,2008-04-17,Force Out,0.339905514783,gid_2008_04_17_detmlb_clemlb_1/,359.0,5.0,CU,0.134091,R,080417_205339cle,"In play, out(s)",3.25117632909,3.536,-3.24979023054,-3.553,0.764844,98.0,434378.0,det,,0.0966522827276,0.066,2.54196024103,2.548,,1.0,45.2599,R,82.06,1.0,1.55,3.31,0.0845090461204,X,3.25117632909,-3.24979023054,5.09919807333,-120.237990239,-117.371054005,0.609152073218,-2.78997261899,55.0,6.26369726745,12.0
1.0,1.0,3.0,-22.4469998474,38.1979983826,-16.6670007629,0.0,435079.0,2008-04-22,Fly Out,0.297044564923,gid_2008_04_22_texmlb_detmlb_1/,3.0,1.0,SI,-0.986667,R,080422_190647det,Ball,-11.8837299679,-16.119,8.21225159034,7.996,0.362178,1.0,434378.0,det,,-1.02888981284,-0.984,1.5095629453,1.462,,0.0,243.488,R,95.74,0.0,1.45,3.25,0.0730148252323,B,-11.8837299679,8.21225159034,9.76821514146,-139.72663245,-135.563977016,-9.99963911766,-3.14475986575,55.0,6.9433728766,20.0
